|index|sentID|caseNumber|isLast|rhetClass|text
3136|5067|1613894P41S1|1613894|False|LegalRuleSentence|Lay evidence can be competent and sufficient to establish a diagnosis of a condition when (1) a layperson is competent to identify the medical condition, (2) the layperson is reporting a contemporaneous medical diagnosis, or (3) lay testimony describing symptoms at the time supports a later diagnosis by a medical professional.
3137|5068|1613894P41S2|1613894|False|CitationSentence|Jandreau v. Nicholson, 492 F.3d 1372.
3138|5069|1613894P41S3|1613894|False|LegalRuleSentence|Laypersons can also provide an eyewitness account of an individual's visible symptoms.
3139|5070|1613894P41S4|1613894|False|CitationSentence|See Davidson v. Shinseki, 581 F.3d 1313 (2009) (noting that a layperson may comment on lay-observable symptoms).
3140|5071|1613894P42S1|1613894|False|LegalRuleSentence|Except as otherwise provided by law, a claimant has the responsibility to present and support a claim for benefits.
3141|5072|1613894P42S2|1613894|False|LegalRuleSentence|VA shall consider all information, lay and medical evidence of record in a case and when there is an approximate balance of positive and negative evidence regarding any issue material to the determination of a matter, VA shall give the benefit of the doubt to the claimant.
3142|5073|1613894P42S3|1613894|False|CitationSentence|38 U.S.C.A. § 5107; Gilbert v. Derwinski, 1 Vet. App. 49, 53 (1990).
3143|5074|1613894P42S4|1613894|False|LegalRuleSentence|To deny a claim on its merits, the weight of the evidence must be against the claim.
3144|5075|1613894P42S5|1613894|False|CitationSentence|Alemany v. Brown, 9 Vet. App. 518, 519 (1996).
3145|5077|1613894P43S1|1613894|False|FindingSentence|In considering the evidence of record under the laws and regulations as set forth above, the Board concludes that the Veteran is not entitled to service connection for PTSD.
3146|5079|1613894P44S1|1613894|False|EvidenceSentence|The Veteran contends that he has PTSD as a result of an incident of personal assault by a member of the military during his period of active service.
3147|5080|1613894P44S2|1613894|False|CitationSentence|See May 2012 VA examination; March 2013 substantive appeal.
3148|5083|1613894P45S1|1613894|False|EvidenceSentence|Initially, the record does not reflect, and the Veteran does not contend that he engaged in combat with the enemy, has a combat-related stressor, or has a non-combat stressor related to fear of hostile military or terrorist activity.
3149|5084|1613894P45S2|1613894|False|ReasoningSentence|Thus, the provisions of 38 U.S.C.A. § 1154(b) and 38 C.F.R. §§ 3.304(f)(2) and (3) are not applicable in this case.
3150|5085|1613894P46S1|1613894|False|ReasoningSentence|As it is not shown that the Veteran engaged in combat and none of the alleged stressors involve combat, the Veteran's assertions of service stressors are insufficient to establish the occurrence of such events.
3151|5086|1613894P46S2|1613894|False|ReasoningSentence|Rather, his alleged service stressors must be established by official service records, or other credible supporting evidence.
3152|5087|1613894P46S3|1613894|False|CitationSentence|"38 C.F.R. § 3.304(f); Pentecost v. Principi, 16 Vet. App. 124 (2002); Fossie v. West, 12 Vet. App. 1 (1998); Cohen v. Brown, 10 Vet. App. 128 (1997); Doran v. Brown, 6 Vet. App. 283 (1994); see also VBA's Adjudication Procedure Manual, M21-1MR (hereinafter ""M21-1MR""), Part III.iv.4.H.29.a, i."
3153|5089|1613894P47S1|1613894|False|EvidenceSentence|The Veteran's reported in-service stressor is that he was sexually assaulted in June 1962 while in Myrtle Beach, South Carolina.
3154|5091|1613894P47S2|1613894|False|EvidenceSentence|The Veteran stated that after drinking excessively with military friends, he was sexually assaulted while passed out.
3155|5092|1613894P47S3|1613894|False|CitationSentence|See May 2012 VA examination.
3156|5095|1613894P47S4|1613894|False|EvidenceSentence|The Board notes that the Veteran also asserts non-service stressors, including being sexually assaulted by a family friend as a child, being attacked by three young men while working security, and having a car hit him from behind four times, as he rode on his motorcycle.
3157|5096|1613894P47S5|1613894|False|CitationSentence|See May 2012 VA examination.
3158|5098|1613894P48S1|1613894|False|FindingSentence|Review of the record shows a diagnosis of PTSD.
3159|5099|1613894P48S2|1613894|False|CitationSentence|See June 2010 VA treatment record.
3160|5101|1613894P48S3|1613894|False|FindingSentence|However, the Board finds, that he does not have a stressor that meets the above requirements for verification.
3161|5102|1613894P49S1|1613894|False|ReasoningSentence|Regarding the military sexual trauma (MST), as discussed above, the Veteran's lay evidence needs some corroboration.
3162|5103|1613894P49S2|1613894|False|ReasoningSentence|The evidence used to support the story can be medical records, police records, statements from the Veteran's family and friends, and changes in behavior, to include substance abuse, a request for a transfer to another military duty assignment, and unexplained changes in social behavior.
3163|5105|1613894P50S1|1613894|False|EvidenceSentence|The Veteran's post-service medical records do not mention the in-service personal assault until his June 2010 VA initial mental health assessment.
3164|5107|1613894P50S2|1613894|False|EvidenceSentence|At that assessment, the Veteran indicated that he attempted suicide by overdosing on Thorazine in 1968, probably on the anniversary of the sexual assault.
3165|5109|1613894P50S3|1613894|False|EvidenceSentence|The Veteran further stated that he has never been the same since that incident.
3166|5111|1613894P50S4|1613894|False|EvidenceSentence|Additionally, the Veteran stated that he has had sleep problems and rage since the personal assault in 1963.
3167|5113|1613894P50S5|1613894|False|EvidenceSentence|Moreover, the Veteran indicated that he was diagnosed with schizophrenia and discharged from the Army.
3168|5115|1613894P50S6|1613894|False|EvidenceSentence|The Veteran's wife also stated that he has never really been able to sleep during the 30 years that she has known him and that his anger and rage used to be unbelievable until he quit drinking.
3169|5118|1613894P50S7|1613894|False|EvidenceSentence|Importantly, the Veteran stated that the sexual assault was performed by a group of special forces members and that he never reported it.
3170|5120|1613894P50S8|1613894|False|EvidenceSentence|At that initial health assessment the Veteran was diagnosed with having PTSD related to MST that occurred in November 1963.
3171|5122|1613894P51S1|1613894|False|EvidenceSentence|However, the Veteran's service treatment records (STRs) shows no indication that the personal assault occurred.
3172|5124|1613894P51S2|1613894|False|EvidenceSentence|In the Veteran's May 1961 entrance examination, the Veteran denied a history of relevant symptoms, including depression or excessive worry, nervous trouble of any sort, and treatment for a mental condition.
3173|5126|1613894P51S3|1613894|False|EvidenceSentence|On examination, he was found to be psychiatrically normal.
3174|5128|1613894P51S4|1613894|False|EvidenceSentence|The Veteran further denied experiencing any psychological issues in his March 1964 Report of Medical History at separation.
3175|5130|1613894P51S5|1613894|False|EvidenceSentence|In that report the Veteran checked a box to indicate that he has never had depression or excessive worry.
